tradition,raga,raga_id,mbid,metadata_path,feature_dir,feature_record,pitch_path,pitch_post_processed_path,tonic_path,tonic_fine_path,pitch_file,pitch_rows,valid_pitch_frames,invalid_pitch_frames,duration_seconds,pitch_min,pitch_max,pitch_mean,pitch_median,pitch_std,voiced_ratio,tonic,has_pitch,has_pitch_post_processed,has_tonic,has_tonic_fine
Carnatic,Kēdāragauḷa,df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4,e04099ec-199a-4c5e-ac5f-5fac19759add,RagaDataset/Carnatic/audio/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Gayathri_Venkataraghavan/December_Season_2006/Parakela_Nannu/Parakela_Nannu,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4,Tulasi_Bilva,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Cherthala_Ranganatha_Sharma/Cherthala_Ranganatha_Sharma_at_Arkay/Tulasi_Bilva/Tulasi_Bilva.pitch,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Cherthala_Ranganatha_Sharma/Cherthala_Ranganatha_Sharma_at_Arkay/Tulasi_Bilva/Tulasi_Bilva.pitchSilIntrpPP,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Cherthala_Ranganatha_Sharma/Cherthala_Ranganatha_Sharma_at_Arkay/Tulasi_Bilva/Tulasi_Bilva.tonic,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Cherthala_Ranganatha_Sharma/Cherthala_Ranganatha_Sharma_at_Arkay/Tulasi_Bilva/Tulasi_Bilva.tonicFine,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Cherthala_Ranganatha_Sharma/Cherthala_Ranganatha_Sharma_at_Arkay/Tulasi_Bilva/Tulasi_Bilva.pitchSilIntrpPP,132952,98086,34866,590.8874244,3.2141214211446202e-06,649.9833524404535,214.523559913907,172.01573988663344,91.4477402668093,0.7377549792406282,135.58242552121195,True,True,True,True
Carnatic,Kēdāragauḷa,df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4,e04099ec-199a-4c5e-ac5f-5fac19759add,RagaDataset/Carnatic/audio/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Gayathri_Venkataraghavan/December_Season_2006/Parakela_Nannu/Parakela_Nannu,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4,Saraguna_Palimpa,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Rithvik_Raja/Rithvik_Raja_at_Arkay/Saraguna_Palimpa/Saraguna_Palimpa.pitch,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Rithvik_Raja/Rithvik_Raja_at_Arkay/Saraguna_Palimpa/Saraguna_Palimpa.pitchSilIntrpPP,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Rithvik_Raja/Rithvik_Raja_at_Arkay/Saraguna_Palimpa/Saraguna_Palimpa.tonic,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Rithvik_Raja/Rithvik_Raja_at_Arkay/Saraguna_Palimpa/Saraguna_Palimpa.tonicFine,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Rithvik_Raja/Rithvik_Raja_at_Arkay/Saraguna_Palimpa/Saraguna_Palimpa.pitchSilIntrpPP,535993,432027,103966,2382.1628448,3.932983730633865e-06,1539.3349781521365,268.3826600174995,232.4368956077043,139.6837388044672,0.8060310489129522,130.66174940436042,True,True,True,True
Carnatic,Kēdāragauḷa,df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4,e04099ec-199a-4c5e-ac5f-5fac19759add,RagaDataset/Carnatic/audio/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Gayathri_Venkataraghavan/December_Season_2006/Parakela_Nannu/Parakela_Nannu,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4,Andarama_Soundarya,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/K__V__Narayanaswami/K__V__Narayanaswami_concert_at_Ohio_1998/Andarama_Soundarya/Andarama_Soundarya.pitch,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/K__V__Narayanaswami/K__V__Narayanaswami_concert_at_Ohio_1998/Andarama_Soundarya/Andarama_Soundarya.pitchSilIntrpPP,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/K__V__Narayanaswami/K__V__Narayanaswami_concert_at_Ohio_1998/Andarama_Soundarya/Andarama_Soundarya.tonic,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/K__V__Narayanaswami/K__V__Narayanaswami_concert_at_Ohio_1998/Andarama_Soundarya/Andarama_Soundarya.tonicFine,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/K__V__Narayanaswami/K__V__Narayanaswami_concert_at_Ohio_1998/Andarama_Soundarya/Andarama_Soundarya.pitchSilIntrpPP,89953,71965,17988,399.7826688,6.866599919520019e-06,890.5656668314672,283.53495715490436,257.73678161554454,93.56953161604325,0.8000289039831913,128.12069494717315,True,True,True,True
Carnatic,Kēdāragauḷa,df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4,e04099ec-199a-4c5e-ac5f-5fac19759add,RagaDataset/Carnatic/audio/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Gayathri_Venkataraghavan/December_Season_2006/Parakela_Nannu/Parakela_Nannu,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4,Parakela_Nannu,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Gayathri_Venkataraghavan/December_Season_2006/Parakela_Nannu/Parakela_Nannu.pitch,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Gayathri_Venkataraghavan/December_Season_2006/Parakela_Nannu/Parakela_Nannu.pitchSilIntrpPP,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Gayathri_Venkataraghavan/December_Season_2006/Parakela_Nannu/Parakela_Nannu.tonic,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Gayathri_Venkataraghavan/December_Season_2006/Parakela_Nannu/Parakela_Nannu.tonicFine,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Gayathri_Venkataraghavan/December_Season_2006/Parakela_Nannu/Parakela_Nannu.pitchSilIntrpPP,319817,254454,65363,1421.3902304,4.03331086095084e-06,1195.2132568,362.04527904876056,333.71384835884794,124.30736871169817,0.7956237473305047,198.848570691149,True,True,True,True
Carnatic,Kēdāragauḷa,df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4,e04099ec-199a-4c5e-ac5f-5fac19759add,RagaDataset/Carnatic/audio/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Gayathri_Venkataraghavan/December_Season_2006/Parakela_Nannu/Parakela_Nannu,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4,Venugana_Loluni,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Sanjay_Subrahmanyan/December_Season_2010/Venugana_Loluni/Venugana_Loluni.pitch,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Sanjay_Subrahmanyan/December_Season_2010/Venugana_Loluni/Venugana_Loluni.pitchSilIntrpPP,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Sanjay_Subrahmanyan/December_Season_2010/Venugana_Loluni/Venugana_Loluni.tonic,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Sanjay_Subrahmanyan/December_Season_2010/Venugana_Loluni/Venugana_Loluni.tonicFine,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Sanjay_Subrahmanyan/December_Season_2010/Venugana_Loluni/Venugana_Loluni.pitchSilIntrpPP,390882,319663,71219,1737.2315164000001,2.5852808541392398e-06,1007.6657977208591,318.4760537708017,291.9754595606846,142.49154701264374,0.8177992335282771,146.32438284539944,True,True,True,True
Carnatic,Kēdāragauḷa,df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4,e04099ec-199a-4c5e-ac5f-5fac19759add,RagaDataset/Carnatic/audio/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Gayathri_Venkataraghavan/December_Season_2006/Parakela_Nannu/Parakela_Nannu,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4,Sami_Daya_Juda_-_Varnam,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Nithyasree_Mahadevan/December_Season_2000/Sami_Daya_Juda_-_Varnam/Sami_Daya_Juda_-_Varnam.pitch,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Nithyasree_Mahadevan/December_Season_2000/Sami_Daya_Juda_-_Varnam/Sami_Daya_Juda_-_Varnam.pitchSilIntrpPP,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Nithyasree_Mahadevan/December_Season_2000/Sami_Daya_Juda_-_Varnam/Sami_Daya_Juda_-_Varnam.tonic,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Nithyasree_Mahadevan/December_Season_2000/Sami_Daya_Juda_-_Varnam/Sami_Daya_Juda_-_Varnam.tonicFine,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Nithyasree_Mahadevan/December_Season_2000/Sami_Daya_Juda_-_Varnam/Sami_Daya_Juda_-_Varnam.pitchSilIntrpPP,65718,48965,16753,292.0726348,4.588974389501504e-06,890.446589940302,419.11816792244105,423.43497404605455,119.23167661318365,0.7450774521440092,216.59553765852127,True,True,True,True
Carnatic,Kēdāragauḷa,df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4,e04099ec-199a-4c5e-ac5f-5fac19759add,RagaDataset/Carnatic/audio/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Gayathri_Venkataraghavan/December_Season_2006/Parakela_Nannu/Parakela_Nannu,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4,Saragunapalimpa,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Prasanna_Venkataraman/December_Season_2008/Saragunapalimpa/Saragunapalimpa.pitch,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Prasanna_Venkataraman/December_Season_2008/Saragunapalimpa/Saragunapalimpa.pitchSilIntrpPP,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Prasanna_Venkataraman/December_Season_2008/Saragunapalimpa/Saragunapalimpa.tonic,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Prasanna_Venkataraman/December_Season_2008/Saragunapalimpa/Saragunapalimpa.tonicFine,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Prasanna_Venkataraman/December_Season_2008/Saragunapalimpa/Saragunapalimpa.pitchSilIntrpPP,622898,496747,126151,2768.4034268,3.500708905882909e-06,885.0949821859805,277.4440772550557,253.68567158278267,131.98339128051362,0.7974772755732078,146.40892723578887,True,True,True,True
Carnatic,Kēdāragauḷa,df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4,e04099ec-199a-4c5e-ac5f-5fac19759add,RagaDataset/Carnatic/audio/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Gayathri_Venkataraghavan/December_Season_2006/Parakela_Nannu/Parakela_Nannu,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4,Venuganaloluni,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Tanjore_S__Kalyanaraman/Live_Concert_1974/Venuganaloluni/Venuganaloluni.pitch,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Tanjore_S__Kalyanaraman/Live_Concert_1974/Venuganaloluni/Venuganaloluni.pitchSilIntrpPP,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Tanjore_S__Kalyanaraman/Live_Concert_1974/Venuganaloluni/Venuganaloluni.tonic,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Tanjore_S__Kalyanaraman/Live_Concert_1974/Venuganaloluni/Venuganaloluni.tonicFine,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/df85a0a5-b1a8-42f1-a87b-3d7c7ee33fb4/Tanjore_S__Kalyanaraman/Live_Concert_1974/Venuganaloluni/Venuganaloluni.pitchSilIntrpPP,259979,199752,60227,1155.4462232,3.7679541387554908e-06,1318.5346680000007,344.37788214182575,302.37388014925045,132.1270336415961,0.7683389812254067,146.6628545212804,True,True,True,True
Carnatic,Tōḍi,a9413dff-91d1-4e29-ad92-c04019dce5b8,3e9f9dc3-7f64-4561-a2c1-80dd9fa66ebc,RagaDataset/Carnatic/audio/a9413dff-91d1-4e29-ad92-c04019dce5b8/T__M__Krishna/December_Season_1999/Vazhi_Maraittirukkude/Vazhi_Maraittirukkude,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8,Kaddanu_Variki,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/Kunnakkudi_M_Balamuralikrishna/December_Season_2008/Kaddanu_Variki/Kaddanu_Variki.pitch,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/Kunnakkudi_M_Balamuralikrishna/December_Season_2008/Kaddanu_Variki/Kaddanu_Variki.pitchSilIntrpPP,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/Kunnakkudi_M_Balamuralikrishna/December_Season_2008/Kaddanu_Variki/Kaddanu_Variki.tonic,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/Kunnakkudi_M_Balamuralikrishna/December_Season_2008/Kaddanu_Variki/Kaddanu_Variki.tonicFine,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/Kunnakkudi_M_Balamuralikrishna/December_Season_2008/Kaddanu_Variki/Kaddanu_Variki.pitchSilIntrpPP,816270,693856,122414,3627.8259436000003,3.527111957600852e-06,1134.6658936000001,275.73988920414064,269.15091116957916,130.19311871298066,0.8500324647481838,141.66697931764438,True,True,True,True
Carnatic,Tōḍi,a9413dff-91d1-4e29-ad92-c04019dce5b8,3e9f9dc3-7f64-4561-a2c1-80dd9fa66ebc,RagaDataset/Carnatic/audio/a9413dff-91d1-4e29-ad92-c04019dce5b8/T__M__Krishna/December_Season_1999/Vazhi_Maraittirukkude/Vazhi_Maraittirukkude,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8,Dasarathi_Ni,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/T__M__Krishna/Madrasil_Margazhi_2006/Dasarathi_Ni/Dasarathi_Ni.pitch,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/T__M__Krishna/Madrasil_Margazhi_2006/Dasarathi_Ni/Dasarathi_Ni.pitchSilIntrpPP,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/T__M__Krishna/Madrasil_Margazhi_2006/Dasarathi_Ni/Dasarathi_Ni.tonic,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/T__M__Krishna/Madrasil_Margazhi_2006/Dasarathi_Ni/Dasarathi_Ni.tonicFine,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/T__M__Krishna/Madrasil_Margazhi_2006/Dasarathi_Ni/Dasarathi_Ni.pitchSilIntrpPP,797156,570255,226901,3542.8756820000003,3.6550518545402563e-06,1459.2167226475403,316.29342867367353,292.88300632869334,155.12058333574754,0.7153618614173386,147.59769460086792,True,True,True,True
Carnatic,Tōḍi,a9413dff-91d1-4e29-ad92-c04019dce5b8,3e9f9dc3-7f64-4561-a2c1-80dd9fa66ebc,RagaDataset/Carnatic/audio/a9413dff-91d1-4e29-ad92-c04019dce5b8/T__M__Krishna/December_Season_1999/Vazhi_Maraittirukkude/Vazhi_Maraittirukkude,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8,Vazhi_Maraittirukkude,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/T__M__Krishna/December_Season_1999/Vazhi_Maraittirukkude/Vazhi_Maraittirukkude.pitch,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/T__M__Krishna/December_Season_1999/Vazhi_Maraittirukkude/Vazhi_Maraittirukkude.pitchSilIntrpPP,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/T__M__Krishna/December_Season_1999/Vazhi_Maraittirukkude/Vazhi_Maraittirukkude.tonic,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/T__M__Krishna/December_Season_1999/Vazhi_Maraittirukkude/Vazhi_Maraittirukkude.tonicFine,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/T__M__Krishna/December_Season_1999/Vazhi_Maraittirukkude/Vazhi_Maraittirukkude.pitchSilIntrpPP,100361,71808,28553,446.039984,3.7964594263743915e-06,772.0087899152796,268.41651949671467,264.8890226858093,86.6260933520765,0.7154970556291786,145.90239112942416,True,True,True,True
Carnatic,Tōḍi,a9413dff-91d1-4e29-ad92-c04019dce5b8,3e9f9dc3-7f64-4561-a2c1-80dd9fa66ebc,RagaDataset/Carnatic/audio/a9413dff-91d1-4e29-ad92-c04019dce5b8/T__M__Krishna/December_Season_1999/Vazhi_Maraittirukkude/Vazhi_Maraittirukkude,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8,Dachchuko_Valena_Dasharathi,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/T__M__Krishna/December_Season_2005/Dachchuko_Valena_Dasharathi/Dachchuko_Valena_Dasharathi.pitch,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/T__M__Krishna/December_Season_2005/Dachchuko_Valena_Dasharathi/Dachchuko_Valena_Dasharathi.pitchSilIntrpPP,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/T__M__Krishna/December_Season_2005/Dachchuko_Valena_Dasharathi/Dachchuko_Valena_Dasharathi.tonic,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/T__M__Krishna/December_Season_2005/Dachchuko_Valena_Dasharathi/Dachchuko_Valena_Dasharathi.tonicFine,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/T__M__Krishna/December_Season_2005/Dachchuko_Valena_Dasharathi/Dachchuko_Valena_Dasharathi.pitchSilIntrpPP,295060,226208,68852,1311.3602196000002,2.641923459741955e-06,931.240547134921,321.2369430519861,295.4559786192468,129.0244208124983,0.766650850674439,147.7683046732518,True,True,True,True
Carnatic,Tōḍi,a9413dff-91d1-4e29-ad92-c04019dce5b8,3e9f9dc3-7f64-4561-a2c1-80dd9fa66ebc,RagaDataset/Carnatic/audio/a9413dff-91d1-4e29-ad92-c04019dce5b8/T__M__Krishna/December_Season_1999/Vazhi_Maraittirukkude/Vazhi_Maraittirukkude,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8,Emani_Migula,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/Rithvik_Raja/Rithvik_Raja_at_Arkay/Emani_Migula/Emani_Migula.pitch,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/Rithvik_Raja/Rithvik_Raja_at_Arkay/Emani_Migula/Emani_Migula.pitchSilIntrpPP,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/Rithvik_Raja/Rithvik_Raja_at_Arkay/Emani_Migula/Emani_Migula.tonic,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/Rithvik_Raja/Rithvik_Raja_at_Arkay/Emani_Migula/Emani_Migula.tonicFine,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/Rithvik_Raja/Rithvik_Raja_at_Arkay/Emani_Migula/Emani_Migula.pitchSilIntrpPP,278733,223506,55227,1238.7965008,3.1511088737290418e-06,735.7440713401849,250.58679281358505,228.93529904606424,105.58868271869576,0.8018641495624845,130.73724439207436,True,True,True,True
Carnatic,Tōḍi,a9413dff-91d1-4e29-ad92-c04019dce5b8,3e9f9dc3-7f64-4561-a2c1-80dd9fa66ebc,RagaDataset/Carnatic/audio/a9413dff-91d1-4e29-ad92-c04019dce5b8/T__M__Krishna/December_Season_1999/Vazhi_Maraittirukkude/Vazhi_Maraittirukkude,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8,Emi_Jesite_Nemi,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/Bombay_Jayashri/December_Season_2008/Emi_Jesite_Nemi/Emi_Jesite_Nemi.pitch,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/Bombay_Jayashri/December_Season_2008/Emi_Jesite_Nemi/Emi_Jesite_Nemi.pitchSilIntrpPP,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/Bombay_Jayashri/December_Season_2008/Emi_Jesite_Nemi/Emi_Jesite_Nemi.tonic,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/Bombay_Jayashri/December_Season_2008/Emi_Jesite_Nemi/Emi_Jesite_Nemi.tonicFine,/home/izpiz/coding/automatic-raga-recognition/dataset/RagaDataset/Carnatic/features/a9413dff-91d1-4e29-ad92-c04019dce5b8/Bombay_Jayashri/December_Season_2008/Emi_Jesite_Nemi/Emi_Jesite_Nemi.pitchSilIntrpPP,655707,557421,98286,2914.2197464,4.780823415494258e-06,1749.8984375000011,354.7317977620924,319.5396576828619,160.39510204274174,0.8501068312523734,207.652349,True,True,True,True
